//X,Y,Z,R,G,B
1.47707784,1.03717387,-0.30240959,255,0,0
1.35929656,1.23677123,-0.33589074,255,0,0
1.34599805,1.26686132,-0.32395080,255,0,0
1.47274923,1.08865070,-0.29763281,255,0,0
1.38319552,1.23753262,-0.34619612,255,0,0
1.34427977,1.30004144,-0.33081314,255,0,0
1.48035157,1.14269722,-0.30263644,255,0,0
1.38139772,1.30027235,-0.35072264,255,0,0
1.48072076,1.19589913,-0.30170566,255,0,0
1.48677599,1.25122797,-0.30543038,255,0,0
1.64820862,0.92698741,-0.30619192,255,0,0
1.48485684,1.30502987,-0.30263716,255,0,0
1.65555167,0.98952377,-0.31743008,255,0,0
1.64662373,1.05048144,-0.31782684,255,0,0
1.65028501,1.11388373,-0.32672167,255,0,0
1.63863623,1.17481923,-0.32529879,255,0,0
1.64021826,1.23919606,-0.33288425,255,0,0
1.63306344,1.30205595,-0.33455193,255,0,0
1.83706820,1.27174628,-0.35217172,255,0,0
-1.55072784,1.10568118,-0.33403701,255,0,0
-1.54133320,1.15313196,-0.32908303,255,0,0
-1.54910779,1.20694399,-0.34219962,255,0,0
-1.67639410,1.02704978,-0.32433099,255,0,0
-1.65446532,1.15271795,-0.32229298,255,0,0
-1.67227471,1.09361064,-0.33006912,255,0,0
-1.74923146,1.03346717,-0.32707983,255,0,0
-1.76778793,1.09245217,-0.33477449,255,0,0
-1.77870154,1.15138972,-0.33672392,255,0,0
-1.92452323,1.08431959,-0.34721878,255,0,0
-1.91786325,1.15413225,-0.35022479,255,0,0
-0.08509940,0.96451497,-0.36591029,255,0,0
-0.11944505,0.91898817,-0.34605789,255,0,0
-0.08719104,0.92105836,-0.35854951,255,0,0
-0.17372899,0.94570470,-0.35772413,255,0,0
-0.03062013,1.01171041,-0.36626136,255,0,0
0.03023515,0.94187760,-0.35951537,255,0,0
0.11205941,1.00332141,-0.37295681,255,0,0
0.11393502,1.04997146,-0.36813390,255,0,0
0.22659741,1.07345414,-0.37465420,255,0,0
-1.15529275,0.92565936,-0.38677600,255,0,0
-1.15571082,0.98455822,-0.39596832,255,0,0
-1.02161372,0.98888522,-0.38603419,255,0,0
0.57762873,0.94225329,-0.34043393,255,0,0
0.57957494,1.04968870,-0.35442048,255,0,0
0.72388148,1.04036379,-0.35283858,255,0,0
0.72953349,1.09857249,-0.36171412,255,0,0
1.16840720,1.06702304,-0.36027905,255,0,0
1.54826999,1.12309873,-0.36882383,255,0,0
1.40104294,1.12381828,-0.35204709,0,0,0
1.30224597,1.02482331,-0.33827147,0,0,0
1.54916453,1.18899107,-0.36897615,0,0,0
1.54922652,1.25592196,-0.36840945,0,0,0
1.14548707,1.00161350,-0.33576763,0,0,0
1.85508943,1.20719993,-0.35681039,0,0,0
1.14548707,1.00161350,-0.33576763,0,0,0
1.54916453,1.18899107,-0.36897615,0,0,0
1.40104294,1.12381828,-0.35204709,0,0,0
1.30224597,1.02482331,-0.33827147,0,0,0
1.54922652,1.25592196,-0.36840945,0,0,0
1.85508943,1.20719993,-0.35681039,0,0,0
